Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1966,1966,3050,FAO TIER 1,kilotonnes,84.6019,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1966,1966,3050,FAO TIER 1,kilotonnes,2.1934,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1966,1966,3050,FAO TIER 1,kilotonnes,2368.8545,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1966,1966,3050,FAO TIER 1,kilotonnes,581.2467,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1966,1966,3050,FAO TIER 1,kilotonnes,2950.1012,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1967,1967,3050,FAO TIER 1,kilotonnes,87.088,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1967,1967,3050,FAO TIER 1,kilotonnes,2.2578,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1967,1967,3050,FAO TIER 1,kilotonnes,2438.4647,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1967,1967,3050,FAO TIER 1,kilotonnes,598.327,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1967,1967,3050,FAO TIER 1,kilotonnes,3036.7917,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1968,1968,3050,FAO TIER 1,kilotonnes,90.1182,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1968,1968,3050,FAO TIER 1,kilotonnes,2.3364,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1968,1968,3050,FAO TIER 1,kilotonnes,2523.3085,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1968,1968,3050,FAO TIER 1,kilotonnes,619.1452,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1968,1968,3050,FAO TIER 1,kilotonnes,3142.4537,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1969,1969,3050,FAO TIER 1,kilotonnes,93.462,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1969,1969,3050,FAO TIER 1,kilotonnes,2.4231,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1969,1969,3050,FAO TIER 1,kilotonnes,2616.9346,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1969,1969,3050,FAO TIER 1,kilotonnes,642.1182,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1969,1969,3050,FAO TIER 1,kilotonnes,3259.0528,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1970,1970,3050,FAO TIER 1,kilotonnes,94.4032,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1970,1970,3050,FAO TIER 1,kilotonnes,2.4475,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1970,1970,3050,FAO TIER 1,kilotonnes,2643.2884,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1970,1970,3050,FAO TIER 1,kilotonnes,648.5847,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1970,1970,3050,FAO TIER 1,kilotonnes,3291.8731,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1971,1971,3050,FAO TIER 1,kilotonnes,95.6619,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1971,1971,3050,FAO TIER 1,kilotonnes,2.4801,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1971,1971,3050,FAO TIER 1,kilotonnes,2678.5339,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1971,1971,3050,FAO TIER 1,kilotonnes,657.2329,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1971,1971,3050,FAO TIER 1,kilotonnes,3335.7668,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1972,1972,3050,FAO TIER 1,kilotonnes,95.1086,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1972,1972,3050,FAO TIER 1,kilotonnes,2.4658,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1972,1972,3050,FAO TIER 1,kilotonnes,2663.0412,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1972,1972,3050,FAO TIER 1,kilotonnes,653.4314,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1972,1972,3050,FAO TIER 1,kilotonnes,3316.4726,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1973,1973,3050,FAO TIER 1,kilotonnes,98.4181,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1973,1973,3050,FAO TIER 1,kilotonnes,2.5516,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1973,1973,3050,FAO TIER 1,kilotonnes,2755.7058,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1973,1973,3050,FAO TIER 1,kilotonnes,676.1685,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1973,1973,3050,FAO TIER 1,kilotonnes,3431.8743,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1974,1974,3050,FAO TIER 1,kilotonnes,96.9942,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1974,1974,3050,FAO TIER 1,kilotonnes,2.5147,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1974,1974,3050,FAO TIER 1,kilotonnes,2715.8384,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1974,1974,3050,FAO TIER 1,kilotonnes,666.3863,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1974,1974,3050,FAO TIER 1,kilotonnes,3382.2247,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1975,1975,3050,FAO TIER 1,kilotonnes,99.4343,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1975,1975,3050,FAO TIER 1,kilotonnes,2.5779,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1975,1975,3050,FAO TIER 1,kilotonnes,2784.161,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1975,1975,3050,FAO TIER 1,kilotonnes,683.1506,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1975,1975,3050,FAO TIER 1,kilotonnes,3467.3116,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1976,1976,3050,FAO TIER 1,kilotonnes,100.3276,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1976,1976,3050,FAO TIER 1,kilotonnes,2.6011,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1976,1976,3050,FAO TIER 1,kilotonnes,2809.172,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1976,1976,3050,FAO TIER 1,kilotonnes,689.2876,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1976,1976,3050,FAO TIER 1,kilotonnes,3498.4596,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1977,1977,3050,FAO TIER 1,kilotonnes,102.7884,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1977,1977,3050,FAO TIER 1,kilotonnes,2.6649,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1977,1977,3050,FAO TIER 1,kilotonnes,2878.0743,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1977,1977,3050,FAO TIER 1,kilotonnes,706.1942,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1977,1977,3050,FAO TIER 1,kilotonnes,3584.2685,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1978,1978,3050,FAO TIER 1,kilotonnes,104.3704,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1978,1978,3050,FAO TIER 1,kilotonnes,2.7059,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1978,1978,3050,FAO TIER 1,kilotonnes,2922.3715,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1978,1978,3050,FAO TIER 1,kilotonnes,717.0634,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1978,1978,3050,FAO TIER 1,kilotonnes,3639.4349,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1979,1979,3050,FAO TIER 1,kilotonnes,103.8474,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1979,1979,3050,FAO TIER 1,kilotonnes,2.6923,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1979,1979,3050,FAO TIER 1,kilotonnes,2907.7285,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1979,1979,3050,FAO TIER 1,kilotonnes,713.4704,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1979,1979,3050,FAO TIER 1,kilotonnes,3621.1989,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1980,1980,3050,FAO TIER 1,kilotonnes,104.3643,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1980,1980,3050,FAO TIER 1,kilotonnes,2.7057,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1980,1980,3050,FAO TIER 1,kilotonnes,2922.1997,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1980,1980,3050,FAO TIER 1,kilotonnes,717.0212,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1980,1980,3050,FAO TIER 1,kilotonnes,3639.221,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1981,1981,3050,FAO TIER 1,kilotonnes,105.2167,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1981,1981,3050,FAO TIER 1,kilotonnes,2.7278,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1981,1981,3050,FAO TIER 1,kilotonnes,2946.0662,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1981,1981,3050,FAO TIER 1,kilotonnes,722.8774,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1981,1981,3050,FAO TIER 1,kilotonnes,3668.9436,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1982,1982,3050,FAO TIER 1,kilotonnes,101.7841,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1982,1982,3050,FAO TIER 1,kilotonnes,2.6388,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1982,1982,3050,FAO TIER 1,kilotonnes,2849.9541,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1982,1982,3050,FAO TIER 1,kilotonnes,699.2943,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1982,1982,3050,FAO TIER 1,kilotonnes,3549.2483,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1983,1983,3050,FAO TIER 1,kilotonnes,108.412,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1983,1983,3050,FAO TIER 1,kilotonnes,2.8107,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1983,1983,3050,FAO TIER 1,kilotonnes,3035.5368,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1983,1983,3050,FAO TIER 1,kilotonnes,744.8308,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1983,1983,3050,FAO TIER 1,kilotonnes,3780.3676,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1984,1984,3050,FAO TIER 1,kilotonnes,108.8828,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1984,1984,3050,FAO TIER 1,kilotonnes,2.8229,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1984,1984,3050,FAO TIER 1,kilotonnes,3048.717,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1984,1984,3050,FAO TIER 1,kilotonnes,748.0648,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1984,1984,3050,FAO TIER 1,kilotonnes,3796.7819,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1985,1985,3050,FAO TIER 1,kilotonnes,107.3741,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1985,1985,3050,FAO TIER 1,kilotonnes,2.7838,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1985,1985,3050,FAO TIER 1,kilotonnes,3006.4758,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1985,1985,3050,FAO TIER 1,kilotonnes,737.7001,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1985,1985,3050,FAO TIER 1,kilotonnes,3744.1759,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1986,1986,3050,FAO TIER 1,kilotonnes,106.9849,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1986,1986,3050,FAO TIER 1,kilotonnes,2.7737,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1986,1986,3050,FAO TIER 1,kilotonnes,2995.5782,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1986,1986,3050,FAO TIER 1,kilotonnes,735.0261,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1986,1986,3050,FAO TIER 1,kilotonnes,3730.6043,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1987,1987,3050,FAO TIER 1,kilotonnes,103.0266,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1987,1987,3050,FAO TIER 1,kilotonnes,2.6711,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1987,1987,3050,FAO TIER 1,kilotonnes,2884.745,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1987,1987,3050,FAO TIER 1,kilotonnes,707.8309,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1987,1987,3050,FAO TIER 1,kilotonnes,3592.5759,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1988,1988,3050,FAO TIER 1,kilotonnes,108.5604,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1988,1988,3050,FAO TIER 1,kilotonnes,2.8145,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1988,1988,3050,FAO TIER 1,kilotonnes,3039.692,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1988,1988,3050,FAO TIER 1,kilotonnes,745.8503,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1988,1988,3050,FAO TIER 1,kilotonnes,3785.5423,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1989,1989,3050,FAO TIER 1,kilotonnes,110.4687,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1989,1989,3050,FAO TIER 1,kilotonnes,2.864,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1989,1989,3050,FAO TIER 1,kilotonnes,3093.1225,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1989,1989,3050,FAO TIER 1,kilotonnes,758.9606,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1989,1989,3050,FAO TIER 1,kilotonnes,3852.0832,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1990,1990,3050,FAO TIER 1,kilotonnes,110.7487,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1990,1990,3050,FAO TIER 1,kilotonnes,2.8713,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1990,1990,3050,FAO TIER 1,kilotonnes,3100.9643,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1990,1990,3050,FAO TIER 1,kilotonnes,760.8848,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1990,1990,3050,FAO TIER 1,kilotonnes,3861.849,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1991,1991,3050,FAO TIER 1,kilotonnes,111.7231,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5066,Burning - Crop residues,1991,1991,3050,FAO TIER 1,kilotonnes,2.8965,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5066,Burning - Crop residues,1991,1991,3050,FAO TIER 1,kilotonnes,3128.247,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5066,Burning - Crop residues,1991,1991,3050,FAO TIER 1,kilotonnes,767.5791,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,1991,1991,3050,FAO TIER 1,kilotonnes,3895.8261,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5066,Burning - Crop residues,1992,1992,3050,FAO TIER 1,kilotonnes,109.9967,E,Estimated value,
